Time,Effective Wavelength,flux
5927.423699999999,6407.0,6.07315106956268e-15
5927.423699999999,7980.0,3.3610097834651893e-15
5927.423699999999,12200.0,2.03370185114949e-15
5927.423699999999,16300.0,2.7805676339357854e-15
5927.423699999999,21900.0,2.9567301643527418e-15
5928.423699999999,2120.0,2.375653034423987e-15
5928.423699999999,2310.0,2.135382492993238e-15
5928.423699999999,2910.0,2.653067129584178e-15
5928.423699999999,3663.0,4.974867660850363e-15
5928.423699999999,4361.0,1.1228742065488177e-14
5928.423699999999,5448.0,9.654994596257269e-15
5928.423699999999,6407.0,5.93623037001119e-15
5928.423699999999,7980.0,3.3000280537698945e-15
5928.423699999999,12200.0,1.993655243669544e-15
5928.423699999999,16300.0,2.7364057480928517e-15
5928.423699999999,21900.0,2.9350698397358044e-15
5929.423699999999,2120.0,2.402729648316764e-15
5929.423699999999,2310.0,2.1617378198654818e-15
5929.423699999999,2910.0,2.6196900176079317e-15
5929.423699999999,3663.0,4.818764286198361e-15
5929.423699999999,4361.0,1.1088274237873972e-14
5929.423699999999,5448.0,9.472951452320464e-15
5929.423699999999,6407.0,5.707973366510336e-15
5929.423699999999,7980.0,3.233653865019225e-15
5929.423699999999,12200.0,1.9542677574695627e-15
5929.423699999999,16300.0,2.693028058631472e-15
5929.423699999999,21900.0,2.9135602945849313e-15
5930.423699999999,2120.0,2.4278093697740328e-15
5930.423699999999,2310.0,2.185560023945471e-15
5930.423699999999,2910.0,2.586852725023867e-15
5930.423699999999,3663.0,4.711043227721185e-15
5930.423699999999,4361.0,1.083666278977636e-14
5930.423699999999,5448.0,9.247040279925975e-15
5930.423699999999,6407.0,5.489662461319131e-15
5930.423699999999,7980.0,3.152446966618202e-15
5930.423699999999,12200.0,1.915532224947199e-15
5930.423699999999,16300.0,2.6504190208374157e-15
5930.423699999999,21900.0,2.8922013008063536e-15
5931.423699999999,2120.0,2.4509187162990786e-15
5931.423699999999,2310.0,2.206964469005257e-15
5931.423699999999,2910.0,2.5544525319634754e-15
5931.423699999999,3663.0,4.5461974514392855e-15
5931.423699999999,4361.0,1.0576705576841449e-14
5931.423699999999,5448.0,9.016466625726612e-15
5931.423699999999,6407.0,5.324082867255863e-15
5931.423699999999,7980.0,3.062443263860454e-15
5931.423699999999,12200.0,1.877441397094159e-15
5931.423699999999,16300.0,2.6085634755186647e-15
5931.423699999999,21900.0,2.8709925916830884e-15
5932.423699999999,2120.0,2.4720924371964127e-15
5932.423699999999,2310.0,2.2260608508083288e-15
5932.423699999999,2910.0,2.5224039059528692e-15
5932.423699999999,3663.0,4.3848598096008285e-15
5932.423699999999,4361.0,1.0384984135537618e-14
5932.423699999999,5448.0,8.804828201003301e-15
5932.423699999999,6407.0,5.1525133318561084e-15
5932.423699999999,7980.0,2.9714815908465846e-15
5932.423699999999,12200.0,1.8399879530980644e-15
5932.423699999999,16300.0,2.567446636025793e-15
5932.423699999999,21900.0,2.8499338647684352e-15
5933.423699999999,2120.0,2.491371573639849e-15
5933.423699999999,2310.0,2.2429539387909898e-15
5933.423699999999,2910.0,2.490636507658924e-15
5933.423699999999,3663.0,4.223258468104016e-15
5933.423699999999,4361.0,1.0248660986746176e-14
5933.423699999999,5448.0,8.605072421055428e-15
5933.423699999999,6407.0,4.976651718169888e-15
5933.423699999999,7980.0,2.8752094292637882e-15
5933.423699999999,12200.0,1.8031645094426874e-15
5933.423699999999,16300.0,2.527054075884819e-15
5933.423699999999,21900.0,2.8290247845236474e-15
5934.423699999999,2120.0,2.5088019686497933e-15
5934.423699999999,2310.0,2.2577441488109278e-15
5934.423699999999,2910.0,2.459093369521369e-15
5934.423699999999,3663.0,4.0604699459780734e-15
5934.423699999999,4361.0,1.0192428656112669e-14
5934.423699999999,5448.0,8.415182695173171e-15
5934.423699999999,6407.0,4.786036160948592e-15
5934.423699999999,7980.0,2.7613974568375216e-15
5934.423699999999,12200.0,1.7669636284974943e-15
5934.423699999999,16300.0,2.4873717169167945e-15
5934.423699999999,21900.0,2.808264984747555e-15
5935.423699999999,2120.0,2.5244331106128216e-15
5935.423699999999,2310.0,2.27052799174101e-15
5935.423699999999,2910.0,2.427729247362038e-15
5935.423699999999,3663.0,3.877434341244553e-15
5935.423699999999,4361.0,1.0018732167293267e-14
5935.423699999999,5448.0,8.229627227022504e-15
5935.423699999999,6407.0,4.65582726192323e-15
5935.423699999999,7980.0,2.709312614474164e-15
5935.423699999999,12200.0,1.7313778266595708e-15
5935.423699999999,16300.0,2.4483858178781668e-15
5935.423699999999,21900.0,2.787654070813041e-15
5936.423699999999,2120.0,2.538317225990051e-15
5936.423699999999,2310.0,2.2813984287585473e-15
5936.423699999999,2910.0,2.396509142607578e-15
5936.423699999999,3663.0,3.657420046432325e-15
5936.423699999999,4361.0,9.801818618572863e-15
5936.423699999999,5448.0,8.049908182766586e-15
5936.423699999999,6407.0,4.559569859222048e-15
5936.423699999999,7980.0,2.688142984920132e-15
5936.423699999999,12200.0,1.6963995820423678e-15
5936.423699999999,16300.0,2.4100829635838177e-15
5936.423699999999,21900.0,2.767191621701098e-15
5937.423699999999,2120.0,2.5505085598342686e-15
5937.423699999999,2310.0,2.2904451553789412e-15
5937.423699999999,2910.0,2.3654069893199085e-15
5937.423699999999,3663.0,3.564417884196594e-15
5937.423699999999,4361.0,9.678987651878166e-15
5937.423699999999,5448.0,7.851448146039515e-15
5937.423699999999,6407.0,4.4005380106763834e-15
5937.423699999999,7980.0,2.6257687374785516e-15
5937.423699999999,12200.0,1.6620213417856499e-15
5937.423699999999,16300.0,2.3724500544916207e-15
5937.423699999999,21900.0,2.74687719189894e-15
5938.423699999999,2120.0,2.561062799203828e-15
5938.423699999999,2310.0,2.2977548301565662e-15
5938.423699999999,2910.0,2.3344044965581638e-15
5938.423699999999,3663.0,3.556781394768365e-15
5938.423699999999,4361.0,9.595333692485936e-15
5938.423699999999,5448.0,7.694931843239393e-15
5938.423699999999,6407.0,4.291291427689817e-15
5938.423699999999,7980.0,2.6907801125356533e-15
5938.423699999999,12200.0,1.628235528949029e-15
5938.423699999999,16300.0,2.3354742967026905e-15
5938.423699999999,21900.0,2.7267103131232175e-15
5939.423699999999,2120.0,2.5700366063526248e-15
5939.423699999999,2310.0,2.303411260119821e-15
5939.423699999999,2910.0,2.303490132763817e-15
5939.423699999999,3663.0,3.4960016134831338e-15
5939.423699999999,4361.0,9.322249753514423e-15
5939.423699999999,5448.0,7.573557910299789e-15
5939.423699999999,6407.0,4.2529493909431825e-15
5939.423699999999,7980.0,2.754603698598177e-15
5939.423699999999,12200.0,1.5950345490580346e-15
5939.423699999999,16300.0,2.2991431923903873e-15
5939.423699999999,21900.0,2.7066904959335807e-15
5940.423699999999,2120.0,2.5774872372402385e-15
5940.423699999999,2310.0,2.3074955519613817e-15
5940.423699999999,2910.0,2.2726582357541594e-15
5940.423699999999,3663.0,3.4251805020644727e-15
5940.423699999999,4361.0,8.91453642649255e-15
5940.423699999999,5448.0,7.428691674355651e-15
5940.423699999999,6407.0,4.186499893003283e-15
5940.423699999999,7980.0,2.6666028143237193e-15
5940.423699999999,12200.0,1.5624107963055328e-15
5940.423699999999,16300.0,2.263444530616468e-15
5940.423699999999,21900.0,2.6868172311946792e-15
5941.423699999999,2120.0,2.5834722269048026e-15
5941.423699999999,2310.0,2.3100862361103433e-15
5941.423699999999,2910.0,2.2419082295261073e-15
5941.423699999999,3663.0,3.3475559292762346e-15
5941.423699999999,4361.0,8.60621241832002e-15
5941.423699999999,5448.0,7.289879558481467e-15
5941.423699999999,6407.0,4.113139298663034e-15
5941.423699999999,7980.0,2.604223929549121e-15
5941.423699999999,12200.0,1.5303566594058251e-15
5941.423699999999,16300.0,2.2283663785207874e-15
5941.423699999999,21900.0,2.6670899914543224e-15
5942.423699999999,2120.0,2.58804912798168e-15
5942.423699999999,2310.0,2.311259369190172e-15
5942.423699999999,2910.0,2.211243927734637e-15
5942.423699999999,3663.0,3.2651158326353264e-15
5942.423699999999,4361.0,8.349019044386122e-15
5942.423699999999,5448.0,7.155579475197077e-15
5942.423699999999,6407.0,4.036020180903669e-15
5942.423699999999,7980.0,2.5488460788287714e-15
5942.423699999999,12200.0,1.4988645271677147e-15
5942.423699999999,16300.0,2.193897072871064e-15
5942.423699999999,21900.0,2.6475082321925306e-15
5943.423699999999,2120.0,2.591275291814263e-15
5943.423699999999,2310.0,2.3110886193314697e-15
5943.423699999999,2910.0,2.1806729039324624e-15
5943.423699999999,3663.0,3.1790090903556088e-15
5943.423699999999,4361.0,8.12820232857042e-15
5943.423699999999,5448.0,7.025595317412767e-15
5943.423699999999,6407.0,3.9567501088849225e-15
5943.423699999999,7980.0,2.4967164639015036e-15
5943.423699999999,12200.0,1.4679267937362497e-15
5943.423699999999,16300.0,2.1600252119389974e-15
5943.423699999999,21900.0,2.6280713929925966e-15
5944.423699999999,2120.0,2.5932076841155834e-15
5944.423699999999,2310.0,2.3096453378855716e-15
5944.423699999999,2910.0,2.1502059098817484e-15
5944.423699999999,3663.0,3.0899295888840543e-15
5944.423699999999,4361.0,7.936685266323008e-15
5944.423699999999,5448.0,6.899858799624526e-15
5944.423699999999,6407.0,3.876249227127246e-15
5944.423699999999,7980.0,2.4465491451871916e-15
5944.423699999999,12200.0,1.4375358635853967e-15
5944.423699999999,16300.0,2.1267396477086182e-15
5944.423699999999,21900.0,2.608778898616216e-15
5945.423699999999,2120.0,2.5939027290657466e-15
5945.423699999999,2310.0,2.306998620468578e-15
5945.423699999999,2910.0,2.119856325923502e-15
5945.423699999999,3663.0,2.998297995213898e-15
5945.423699999999,4361.0,7.770461165213879e-15
5945.423699999999,5448.0,6.7783282487635435e-15
5945.423699999999,6407.0,3.795095763943203e-15
5945.423699999999,7980.0,2.397794551286975e-15
5945.423699999999,12200.0,1.4076841562107322e-15
5945.423699999999,16300.0,2.0940294784042235e-15
5945.423699999999,21900.0,2.5896301600189956e-15
5946.423699999999,2120.0,2.5934161769167448e-15
5946.423699999999,2310.0,2.303215359702405e-15
5946.423699999999,2910.0,2.0896396311371996e-15
5946.423699999999,3663.0,2.9043488601863587e-15
5946.423699999999,4361.0,7.62713265076366e-15
5946.423699999999,5448.0,6.660980544710977e-15
5946.423699999999,6407.0,3.713676203849903e-15
5946.423699999999,7980.0,2.350188110320889e-15
5946.423699999999,12200.0,1.3783641105865913e-15
5946.423699999999,16300.0,2.0618840412726038e-15
5946.423699999999,21900.0,2.5706245752581728e-15
5947.423699999999,2120.0,2.5918029914228648e-15
5947.423699999999,2310.0,2.2983602916585395e-15
5947.423699999999,2910.0,2.059572885379561e-15
5947.423699999999,3663.0,2.8081693226928826e-15
5947.423699999999,4361.0,7.505333621749937e-15
5947.423699999999,5448.0,6.547818633745288e-15
5947.423699999999,6407.0,3.632260048062716e-15
5947.423699999999,7980.0,2.303594570670986e-15
5947.423699999999,12200.0,1.3495681893696276e-15
5947.423699999999,16300.0,2.0302929056821643e-15
5947.423699999999,21900.0,2.551761530374487e-15
5948.423699999999,2120.0,2.5891172540530473e-15
5948.423699999999,2310.0,2.2924960376071928e-15
5948.423699999999,2910.0,2.029674220174533e-15
5948.423699999999,3663.0,2.7097063774460962e-15
5948.423699999999,4361.0,7.404500765256375e-15
5948.423699999999,5448.0,6.438885743453696e-15
5948.423699999999,6407.0,3.5510415467799644e-15
5948.423699999999,7980.0,2.2579452226889377e-15
5948.423699999999,12200.0,1.3212888828648212e-15
5948.423699999999,16300.0,1.999245866461978e-15
5948.423699999999,21900.0,2.5330404001898186e-15
5949.423699999999,2120.0,2.585412082626802e-15
5949.423699999999,2310.0,2.28568314245878e-15
5949.423699999999,2910.0,1.999962340292046e-15
5949.423699999999,3663.0,2.6087438385880336e-15
5949.423699999999,4361.0,7.324843887470075e-15
5949.423699999999,5448.0,6.334289044437382e-15
5949.423699999999,6407.0,3.4701660207883277e-15
5949.423699999999,7980.0,2.213211057496809e-15
5949.423699999999,12200.0,1.2935187127700924e-15
5949.423699999999,16300.0,1.9687329375127624e-15
5949.423699999999,21900.0,2.514460549053765e-15
5950.423699999999,2120.0,2.58073956245018e-15
5950.423699999999,2310.0,2.277980110986521e-15
5950.423699999999,2910.0,1.9704560422680887e-15
5950.423699999999,3663.0,2.5048337352238056e-15
5950.423699999999,4361.0,7.267507877731046e-15
5950.423699999999,5448.0,6.234242987723045e-15
5950.423699999999,6407.0,3.389750061295961e-15
5950.423699999999,7980.0,2.1693933963270965e-15
5950.423699999999,12200.0,1.266250235702503e-15
5950.423699999999,16300.0,1.938744345641984e-15
5950.423699999999,21900.0,2.496021331535812e-15
5951.423699999999,2120.0,2.5751506883875166e-15
5951.423699999999,2310.0,2.2694434427999456e-15
5951.423699999999,2910.0,1.9411737598846047e-15
5951.423699999999,3663.0,2.3971315505666326e-15
5951.423699999999,4361.0,7.235058961911854e-15
5951.423699999999,5448.0,6.13915970349221e-15
5951.423699999999,6407.0,3.3099038978681603e-15
5951.423699999999,7980.0,2.126527839161131e-15
5951.423699999999,12200.0,1.239476046515596e-15
5951.423699999999,16300.0,1.909270524636141e-15
5951.423699999999,21900.0,2.477722093091784e-15
5952.423699999999,2120.0,2.5686953165609472e-15
5952.423699999999,2310.0,2.2601276667559913e-15
5952.423699999999,2910.0,1.9121331491983556e-15
5952.423699999999,3663.0,2.2839673887160776e-15
5952.423699999999,4361.0,7.232797045619003e-15
5952.423699999999,5448.0,6.049873096775753e-15
5952.423699999999,6407.0,3.2307728177553315e-15
5952.423699999999,7980.0,2.084709941558806e-15
5952.423699999999,12200.0,1.213188781431354e-15
5952.423699999999,16300.0,1.880302109554913e-15
5952.423699999999,21900.0,2.459562170646867e-15
5953.423699999999,2120.0,2.561422124611361e-15
5953.423699999999,2310.0,2.250085375469027e-15
5953.423699999999,2910.0,1.883350727049208e-15
5953.423699999999,3663.0,2.1614217276169794e-15
5953.423699999999,4361.0,7.27310265374229e-15
5953.423699999999,5448.0,5.968369216424768e-15
5953.423699999999,6407.0,3.1526647027924625e-15
5953.423699999999,7980.0,2.0441922672541923e-15
5953.423699999999,12200.0,1.187381120964949e-15
5953.423699999999,16300.0,1.8518299312281235e-15
5953.423699999999,21900.0,2.4415408931940596e-15
5954.423699999999,2120.0,2.5533785796189494e-15
5954.423699999999,2310.0,2.2393672603012246e-15
5954.423699999999,2910.0,1.854841576851277e-15
5954.423699999999,3663.0,2.014830984015266e-15
5954.423699999999,4361.0,7.401065857396056e-15
5954.423699999999,5448.0,5.902100938970772e-15
5954.423699999999,6407.0,3.0768193321209305e-15
5954.423699999999,7980.0,2.0059770972066964e-15
5954.423699999999,12200.0,1.1620457926748449e-15
5954.423699999999,16300.0,1.8238450109607402e-15
5954.423699999999,21900.0,2.4236575822942703e-15
5955.423699999999,2120.0,2.544610912850971e-15
5955.423699999999,2310.0,2.2280221472113415e-15
5955.423699999999,2910.0,1.8266191337509936e-15
5955.423699999999,3663.0,1.9435730904845113e-15
5955.423699999999,4361.0,7.351945808526482e-15
5955.423699999999,5448.0,5.804427751784978e-15
5955.423699999999,6407.0,2.9944777177465696e-15
5955.423699999999,7980.0,1.9635267158003155e-15
5955.423699999999,12200.0,1.1371755737415816e-15
5955.423699999999,16300.0,1.796338555414766e-15
5955.423699999999,21900.0,2.4059115526008655e-15
5956.423699999999,2120.0,2.535164100684593e-15
5956.423699999999,2310.0,2.216097033676354e-15
5956.423699999999,2910.0,1.798695058289522e-15
5956.423699999999,3663.0,1.9372416015387245e-15
5956.423699999999,4361.0,7.13641352938045e-15
5956.423699999999,5448.0,5.678084783100374e-15
5956.423699999999,6407.0,2.906039896875949e-15
5956.423699999999,7980.0,1.9172461650037534e-15
5956.423699999999,12200.0,1.1127632933697014e-15
5956.423699999999,16300.0,1.7693019516908754e-15
5956.423699999999,21900.0,2.3883021123165687e-15
5957.423699999999,2120.0,2.5250818510688817e-15
5957.423699999999,2310.0,2.2036371267181743e-15
5957.423699999999,2910.0,1.7710792033186579e-15
5957.423699999999,3663.0,1.8990062894389834e-15
5957.423699999999,4361.0,7.016310624472346e-15
5957.423699999999,5448.0,5.568610054029032e-15
5957.423699999999,6407.0,2.8193184065329028e-15
5957.423699999999,7980.0,1.873409935600658e-15
5957.423699999999,12200.0,1.0888018350376343e-15
5957.423699999999,16300.0,1.7427267625684004e-15
5957.423699999999,21900.0,2.37082856363373e-15
5958.423699999999,2120.0,2.5144065949719075e-15
5958.423699999999,2310.0,2.1906858821751542e-15
5958.423699999999,2910.0,1.7437796739177656e-15
5958.423699999999,3663.0,1.8423475748127537e-15
5958.423699999999,4361.0,6.95269907764499e-15
5958.423699999999,5448.0,5.469021897295902e-15
5958.423699999999,6407.0,2.732013716124012e-15
5958.423699999999,7980.0,1.8309497742228864e-15
5958.423699999999,12200.0,1.065284138582263e-15
5958.423699999999,16300.0,1.716604721920134e-15
5958.423699999999,21900.0,2.3534902031508614e-15
5959.423699999999,2120.0,2.503179482318657e-15
5959.423699999999,2310.0,2.177285045030435e-15
5959.423699999999,2910.0,1.7168029742874076e-15
5959.423699999999,3663.0,1.7658884011912264e-15
5959.423699999999,4361.0,6.946842722383244e-15
5959.423699999999,5448.0,5.379012693772365e-15
5959.423699999999,6407.0,2.6416194302645013e-15
5959.423699999999,7980.0,1.7896524903430205e-15
5959.423699999999,12200.0,1.0422032021430876e-15
5959.423699999999,16300.0,1.690927730283066e-15
5959.423699999999,21900.0,2.336286322259623e-15
5960.423699999999,2120.0,2.4914403819309126e-15
5960.423699999999,2310.0,2.1634746907570804e-15
5960.423699999999,2910.0,1.6901542301675638e-15
5960.423699999999,3663.0,1.6445329299942476e-15
5960.423699999999,4361.0,7.053468466323242e-15
5960.423699999999,5448.0,5.306308967674674e-15
5960.423699999999,6407.0,2.5385795201380806e-15
5960.423699999999,7980.0,1.7500920019151971e-15
5960.423699999999,12200.0,1.0195520839574438e-15
5960.423699999999,16300.0,1.6656878505880882e-15
5960.423699999999,21900.0,2.31921620751366e-15
5961.423699999999,2120.0,2.4792278850652505e-15
5961.423699999999,2310.0,2.1492932674369543e-15
5961.423699999999,2910.0,1.6638374701268292e-15
5961.423699999999,3663.0,1.6802580291748296e-15
5961.423699999999,4361.0,6.875181777837257e-15
5961.423699999999,5448.0,5.189936528357301e-15
5961.423699999999,6407.0,2.4880616098160114e-15
5961.423699999999,7980.0,1.7060861441358184e-15
5961.423699999999,12200.0,9.97323904019591e-16
5961.423699999999,16300.0,1.6408773040170084e-15
5961.423699999999,21900.0,2.3022791409836565e-15
5962.423699999999,2120.0,2.466579312120287e-15
5962.423699999999,2310.0,2.1347776384467407e-15
5962.423699999999,2910.0,1.6378559452001643e-15
5962.423699999999,3663.0,1.7443148318134384e-15
5962.423699999999,4361.0,6.672184929116588e-15
5962.423699999999,5448.0,5.0698104942292365e-15
5962.423699999999,6407.0,2.4454938573181663e-15
5962.423699999999,7980.0,1.661213726866681e-15
5962.423699999999,12200.0,9.755118456095018e-16
5962.423699999999,16300.0,1.616488466019369e-15
5962.423699999999,21900.0,2.285474400569115e-15
5963.423699999999,2120.0,2.453530722148239e-15
5963.423699999999,2310.0,2.1199631254600716e-15
5963.423699999999,2910.0,1.6122124637850374e-15
5963.423699999999,3663.0,1.7836870556434448e-15
5963.423699999999,4361.0,6.546801446716184e-15
5963.423699999999,5448.0,4.961477203526051e-15
5963.423699999999,6407.0,2.39316393645908e-15
5963.423699999999,7980.0,1.6163113451360105e-15
5963.423699999999,12200.0,9.541091566909567e-16
5963.423699999999,16300.0,1.592513862453448e-15
5963.423699999999,21900.0,2.268801260325193e-15
5964.423699999999,2120.0,2.4401169248377105e-15
5964.423699999999,2310.0,2.1048835514890733e-15
5964.423699999999,2910.0,1.5869097180228998e-15
5964.423699999999,3663.0,1.816297162428142e-15
5964.423699999999,4361.0,6.473331484333124e-15
5964.423699999999,5448.0,4.861160980283248e-15
5964.423699999999,6407.0,2.334275899436651e-15
5964.423699999999,7980.0,1.5693378862684715e-15
5964.423699999999,12200.0,9.331091511907116e-16
5964.423699999999,16300.0,1.5689461658517474e-15
5964.423699999999,21900.0,2.252258990751085e-15
5965.423699999999,2120.0,2.4263714946054036e-15
5965.423699999999,2310.0,2.089571283680781e-15
5965.423699999999,2910.0,1.5619505791253337e-15
5965.423699999999,3663.0,1.862993193894951e-15
5965.423699999999,4361.0,6.458172095329073e-15
5965.423699999999,5448.0,4.7738955508894846e-15
5965.423699999999,6407.0,2.262821777626276e-15
5965.423699999999,7980.0,1.5133902961139941e-15
5965.423699999999,12200.0,9.125052101546355e-16
5965.423699999999,16300.0,1.5457781918143156e-15
5965.423699999999,21900.0,2.2358468590679782e-15
5966.423699999999,2120.0,2.4123267865467465e-15
5966.423699999999,2310.0,2.0740572756775453e-15
5966.423699999999,2910.0,1.537338342274446e-15
5966.423699999999,3663.0,1.816861306149171e-15
5966.423699999999,4361.0,6.409720726612291e-15
5966.423699999999,5448.0,4.613240884811736e-15
5966.423699999999,6407.0,2.2531700089341762e-15
5966.423699999999,7980.0,1.5030366162334734e-15
5966.423699999999,12200.0,8.922907827986282e-16
5966.423699999999,16300.0,1.523002895515906e-15
5966.423699999999,21900.0,2.219564129488014e-15
5967.423699999999,2120.0,2.39801395393452e-15
5967.423699999999,2310.0,2.058371109225438e-15
5967.423699999999,2910.0,1.5130769062554937e-15
5967.423699999999,3663.0,1.7180955502326241e-15
5967.423699999999,4361.0,6.400503437302311e-15
5967.423699999999,5448.0,4.498831486720303e-15
5967.423699999999,6407.0,2.2118115118835617e-15
5967.423699999999,7980.0,1.4974335410459815e-15
5967.423699999999,12200.0,8.724593874453608e-16
5967.423699999999,16300.0,1.5006133683281907e-15
5967.423699999999,21900.0,2.203410063470418e-15
5968.423699999999,2120.0,2.3834629670417595e-15
5968.423699999999,2310.0,2.0425410349057178e-15
5968.423699999999,2910.0,1.4891708789067397e-15
5968.423699999999,3663.0,1.6653976018427892e-15
5968.423699999999,4361.0,6.419795499616614e-15
5968.423699999999,5448.0,4.477992909718068e-15
5968.423699999999,6407.0,2.1180454024744e-15
5968.423699999999,7980.0,1.462823370729863e-15
5968.423699999999,12200.0,8.530046123581046e-16
5968.423699999999,16300.0,1.4786028345447459e-15
5968.423699999999,21900.0,2.1873839199491013e-15
5969.423699999999,2120.0,2.3687026330980113e-15
5969.423699999999,2310.0,2.026594011804224e-15
5969.423699999999,2910.0,1.4656256055613e-15
5969.423699999999,3663.0,1.5905363841032039e-15
5969.423699999999,4361.0,6.29542867077913e-15
5969.423699999999,5448.0,4.422887230388527e-15
5969.423699999999,6407.0,2.085303261790971e-15
5969.423699999999,7980.0,1.4387652433237384e-15
5969.423699999999,12200.0,8.339201164740348e-16
5969.423699999999,16300.0,1.4569646482176398e-15
5969.423699999999,21900.0,2.1714849555824068e-15
5970.423699999999,2120.0,2.3537606171030477e-15
5970.423699999999,2310.0,2.010555746005712e-15
5970.423699999999,2910.0,1.4424471237913116e-15
5970.423699999999,3663.0,1.4823765362570399e-15
5970.423699999999,4361.0,6.1589593348857535e-15
5970.423699999999,5448.0,4.349217583178933e-15
5970.423699999999,6407.0,2.0714177818139044e-15
5970.423699999999,7980.0,1.419428213430511e-15
5970.423699999999,12200.0,8.151996300411699e-16
5970.423699999999,16300.0,1.4356922900829793e-15
5970.423699999999,21900.0,2.1557124249542118e-15
5971.423699999999,2120.0,2.338663463453319e-15
5971.423699999999,2310.0,1.9944507278568173e-15
5971.423699999999,2910.0,1.4196420530437052e-15
5971.423699999999,3663.0,1.366777997828579e-15
5971.423699999999,4361.0,6.120453584542978e-15
5971.423699999999,5448.0,4.270696469382693e-15
5971.423699999999,6407.0,2.0493637464794956e-15
5971.423699999999,7980.0,1.3925999250812994e-15
5971.423699999999,12200.0,7.968369551657123e-16
5971.423699999999,16300.0,1.4147793645868952e-15
5971.423699999999,21900.0,2.1400655807897706e-15
5972.423699999999,2120.0,2.323436618131261e-15
5972.423699999999,2310.0,1.97830226798551e-15
5972.423699999999,2910.0,1.3972174318773335e-15
5972.423699999999,3663.0,1.2973895212307635e-15
5972.423699999999,4361.0,6.079834821952149e-15
5972.423699999999,5448.0,4.2563569300123285e-15
5972.423699999999,6407.0,2.0226076802781152e-15
5972.423699999999,7980.0,1.394154543154403e-15
5972.423699999999,12200.0,7.788259662616937e-16
5972.423699999999,16300.0,1.394219597009358e-15
5972.423699999999,21900.0,2.1245436741702924e-15
5973.423699999999,2120.0,2.308104451412084e-15
5973.423699999999,2310.0,1.9621325320710464e-15
5973.423699999999,2910.0,1.3751805181340831e-15
5973.423699999999,3663.0,1.2870528509814786e-15
5973.423699999999,4361.0,5.893874618526522e-15
5973.423699999999,5448.0,4.232513282825065e-15
5973.423699999999,6407.0,1.982906978995151e-15
5973.423699999999,7980.0,1.3957677844145763e-15
5973.423699999999,12200.0,7.611606104282315e-16
5973.423699999999,16300.0,1.374006830662355e-15
5973.423699999999,21900.0,2.1091459546957934e-15
5974.423699999999,2120.0,2.292690280960245e-15
5974.423699999999,2310.0,1.9459625744562757e-15
5974.423699999999,2910.0,1.353538568496768e-15
5974.423699999999,3663.0,1.278228220794659e-15
5974.423699999999,4361.0,5.672950293473096e-15
5974.423699999999,5448.0,4.1608954659015365e-15
5974.423699999999,6407.0,1.936176194824117e-15
5974.423699999999,7980.0,1.3765608576746365e-15
5974.423699999999,12200.0,7.438349077268662e-16
5974.423699999999,16300.0,1.354135024177343e-15
5974.423699999999,21900.0,2.0938716706968726e-15
5975.423699999999,2120.0,2.2772163952636348e-15
5975.423699999999,2310.0,1.929812370682539e-15
5975.423699999999,2910.0,1.3322986135478162e-15
5975.423699999999,3663.0,1.2539191713121591e-15
5975.423699999999,4361.0,5.522980787793786e-15
5975.423699999999,5448.0,4.101701300837388e-15
5975.423699999999,6407.0,1.8907817328248103e-15
5975.423699999999,7980.0,1.360406692985845e-15
5975.423699999999,12200.0,7.268429513984807e-16
5975.423699999999,16300.0,1.3345982488870419e-15
5975.423699999999,21900.0,2.0787200694032322e-15
5976.423699999999,2120.0,2.26170407732228e-15
5976.423699999999,2310.0,1.913700849059585e-15
5976.423699999999,2910.0,1.311467243020946e-15
5976.423699999999,3663.0,1.2205124577467152e-15
5976.423699999999,4361.0,5.41669218286861e-15
5976.423699999999,5448.0,4.049169243374061e-15
5976.423699999999,6407.0,1.845165461657283e-15
5976.423699999999,7980.0,1.3454705401383779e-15
5976.423699999999,12200.0,7.1017890799188015e-16
5976.423699999999,16300.0,1.3153906862620101e-15
5976.423699999999,21900.0,2.063690397101906e-15
5977.423699999999,2120.0,2.246173628569306e-15
5977.423699999999,2310.0,1.8976459213988755e-15
5977.423699999999,2910.0,1.2910504135608817e-15
5977.423699999999,3663.0,1.1798282517170459e-15
5977.423699999999,4361.0,5.347215372202933e-15
5977.423699999999,5448.0,4.003246265992263e-15
5977.423699999999,6407.0,1.798676357408639e-15
5977.423699999999,7980.0,1.3317368761900574e-15
5977.423699999999,12200.0,6.938370174161731e-16
5977.423699999999,16300.0,1.2965066254398245e-15
5977.423699999999,21900.0,2.0487818993166376e-15
5978.423699999999,2120.0,2.230644392971338e-15
5978.423699999999,2310.0,1.881664513063259e-15
5978.423699999999,2910.0,1.271053288437729e-15
5978.423699999999,3663.0,1.1320675678168883e-15
5978.423699999999,4361.0,5.315578103912469e-15
5978.423699999999,5448.0,3.966767155689429e-15
5978.423699999999,6407.0,1.7503972822090765e-15
5978.423699999999,7980.0,1.319793800347973e-15
5978.423699999999,12200.0,6.778115929359728e-16
5978.423699999999,16300.0,1.277940460819511e-15
5978.423699999999,21900.0,2.0339938209588792e-15
5979.423699999999,2120.0,2.21513478132222e-15
5979.423699999999,2310.0,1.8657725924610775e-15
5979.423699999999,2910.0,1.2514801154735557e-15
5979.423699999999,3663.0,1.0753963518993459e-15
